323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,9ee966b3-4588-422d-8fd4-ed2fb1645baa,This Maniac’s in Love With You,42810,178336
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,139665f3-5444-43a8-b886-c8c4880504de,Trash,56876,212358
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,7e8c7a31-bc86-4538-93ec-c679503a806c,Hell Is Living Without You,71383,378025
323b33a8-199f-3aaf-8727-f809766e9882,Trash,b7d17108-0217-36e6-9110-b7f24ab6da8f,Trash,119b9fce-835a-4b96-852d-c352f078a3ca,I’m Your Gun,42229,163358
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,bc3c7829-a6fd-409c-9507-64a001586d0e,I Am Made of You,16606,73117
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,09433f7c-186c-407b-b2f1-ef54e1e7b012,Caffeine,14172,60557
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,e8b0db17-7f49-4b69-b9c4-84b37b13dc61,The Nightmare Returns,12200,43194
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,d83162a1-e9f1-4a1a-bd18-3315eaf8049f,A Runaway Train,11153,37733
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,c8d50f92-ce2f-42b3-a4b8-917b0e5bcbc3,Last Man on Earth,12746,59668
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,3d678f0a-65e6-4f84-9068-6cb5b5b5f1e5,The Congregation,10431,37409
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,961bdc76-0f3f-4efe-b6e4-d4e49a5c9eab,I’ll Bite Your Face Off,13622,55048
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,d2dd537c-fc0e-4910-a63c-254cc996eff0,Disco Bloodbath Boogie Fever,10652,48767
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,3156ee10-9a37-45e3-b4ad-95e8478eb3b2,Ghouls Gone Wild,10176,41788
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,dac7e504-1197-47f4-a7b4-843ed6f8b747,Something to Remember Me By,9729,36088
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,233efe7c-7176-42a2-9823-0a24ff1ffc3e,When Hell Comes Home,9320,31655
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,b9e0db69-9eef-4eb1-ba0a-858e21b7a2ea,What Baby Wants,10546,50227
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,a9de1bc7-d2ea-49ba-8ccf-7d6e2c13f0af,I Gotta Get Outta Here,8769,33045
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,a1da4760-f931-4785-8bbc-f831fca716da,The Underture,8157,28089
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,75cdffac-54a3-4718-98d1-bffe6d3fb91e,We Gotta Get Out of This Place,4295,12477
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,bc3c7829-a6fd-409c-9507-64a001586d0e,I Am Made of You,16606,73117
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,09433f7c-186c-407b-b2f1-ef54e1e7b012,Caffeine,14172,60557
37839a36-66b9-4a6d-908c-ff7ca0a0c9bd,Welcome 2 My Nightmare,8e7f2f12-aea5-4241-a704-1a77d67689f2,Welcome 2 My Nightmare,e8b0db17-7f49-4b69-b9c4-84b37b13dc61,The Nightmare Returns,12200,43194
